Date,Close
2002-10-30,1445.2
2002-10-31,1450.67
2002-11-01,1446.53
2002-11-04,1438.86
2002-11-05,1435.41
2002-11-06,1441.98
2002-11-07,1467.54
2002-11-08,1479.57
2002-11-11,1479.57
2002-11-12,1479.19
2002-11-13,1481.56
2002-11-14,1457.7
2002-11-15,1456.13
2002-11-18,1462.03
2002-11-19,1468.83
2002-11-20,1455.37
2002-11-21,1444.59
2002-11-22,1441.11
2002-11-25,1440.75
2002-11-26,1454.34
2002-11-27,1428.9
2002-11-29,1435.21
2002-12-02,1436.26
2002-12-03,1435
2002-12-04,1442.6
2002-12-05,1450.91
2002-12-06,1451.44
2002-12-09,1459.04
2002-12-10,1462.89
2002-12-11,1471.95
2002-12-12,1471.26
2002-12-13,1460.48
2002-12-16,1449.69
2002-12-17,1450.54
2002-12-18,1458.76
2002-12-19,1472.22
2002-12-20,1473.19
2002-12-23,1471.44
2002-12-24,1479.36
2002-12-26,1481.66
2002-12-27,1495.59
2002-12-30,1499.81
2002-12-31,1494.74
2003-01-02,1464.48
2003-01-03,1465.19
2003-01-06,1462.75
2003-01-07,1467.07
2003-01-08,1475.07
2003-01-09,1450.42
2003-01-10,1450.37
2003-01-13,1455.99
2003-01-14,1461.45
2003-01-15,1465.82
2003-01-16,1467.21
2003-01-17,1475.16
2003-01-21,1479.51
2003-01-22,1487.9
2003-01-23,1482.31
2003-01-24,1491.86
2003-01-27,1485.26
2003-01-28,1484.21
2003-01-29,1476.38
2003-01-30,1483.94
2003-01-31,1489.67
2003-02-03,1489.83
2003-02-04,1497.81
2003-02-05,1485.1
2003-02-06,1496.18
2003-02-07,1500.13
2003-02-10,1491.24
2003-02-11,1492
2003-02-12,1496.9
2003-02-13,1505.08
2003-02-14,1492.22
2003-02-18,1495.54
2003-02-19,1505.82
2003-02-20,1510.42
2003-02-21,1501.88
2003-02-24,1509.18
2003-02-25,1514.97
2003-02-26,1522.78
2003-02-27,1525.74
2003-02-28,1535.51
2003-03-03,1536.9
2003-03-04,1539.99
2003-03-05,1543.47
2003-03-06,1538.85
2003-03-07,1543.1
2003-03-10,1548.85
2003-03-11,1547.86
2003-03-12,1552.46
2003-03-13,1530.57
2003-03-14,1534.58
2003-03-17,1518.41
2003-03-18,1507.41
2003-03-19,1498.45
2003-03-20,1490.11
2003-03-21,1477.36
2003-03-24,1495.15
2003-03-25,1495.53
2003-03-26,1497.49
2003-03-27,1499
2003-03-28,1503.24
2003-03-31,1516.94
2003-04-01,1516.55
2003-04-02,1502.25
2003-04-03,1501.88
2003-04-04,1498.34
2003-04-07,1492.4
2003-04-08,1505.33
2003-04-09,1508.78
2003-04-10,1504.71
2003-04-11,1500.63
2003-04-14,1496.9
2003-04-15,1504.61
2003-04-16,1509.31
2003-04-17,1510.41
2003-04-21,1508.59
2003-04-22,1508.17
2003-04-23,1508.88
2003-04-24,1523.2
2003-04-25,1525.24
2003-04-28,1525.37
2003-04-29,1521.34
2003-04-30,1532.47
2003-05-01,1532.31
2003-05-02,1525.67
2003-05-05,1530.84
2003-05-06,1540.9
2003-05-07,1556.62
2003-05-08,1561.81
2003-05-09,1560.77
2003-05-12,1568.89
2003-05-13,1572.19
2003-05-14,1589.89
2003-05-15,1592.61
2003-05-16,1603.11
2003-05-19,1601.42
2003-05-20,1618.55
2003-05-21,1619.72
2003-05-22,1629.77
2003-05-23,1632.69
2003-05-27,1615.28
2003-05-28,1608.27
2003-05-29,1621.56
2003-05-30,1619.76
2003-06-02,1607.35
2003-06-03,1621.81
2003-06-04,1627.67
2003-06-05,1619.41
2003-06-06,1619.85
2003-06-09,1630.74
2003-06-10,1647.27
2003-06-11,1648.57
2003-06-12,1653.22
2003-06-13,1665.1
2003-06-16,1654.05
2003-06-17,1638.72
2003-06-18,1621.84
2003-06-19,1619.85
2003-06-20,1611.52
2003-06-23,1624.61
2003-06-24,1633.91
2003-06-25,1615.81
2003-06-26,1592
2003-06-27,1586.02
2003-06-30,1594.25
2003-07-01,1590.3
2003-07-02,1593.27
2003-07-03,1574.96
2003-07-07,1567.29
2003-07-08,1564.37
2003-07-09,1567.92
2003-07-10,1570.33
2003-07-11,1575.62
2003-07-14,1561.63
2003-07-15,1532.71
2003-07-16,1532.17
2003-07-17,1531.9
2003-07-18,1530.02
2003-07-21,1500.47
2003-07-22,1505.29
2003-07-23,1509.94
2003-07-24,1500.19
2003-07-25,1497.04
2003-07-28,1481
2003-07-29,1465.45
2003-07-30,1476.97
2003-07-31,1448.11
2003-08-01,1452.57
2003-08-04,1462.82
2003-08-05,1447.03
2003-08-06,1473.04
2003-08-07,1478.99
2003-08-08,1477.64
2003-08-11,1468.07
2003-08-12,1469.32
2003-08-13,1439.56
2003-08-14,1440.75
2003-08-15,1445.77
2003-08-18,1453.85
2003-08-19,1471.86
2003-08-20,1464.22
2003-08-21,1458.15
2003-08-22,1466.8
2003-08-25,1457.92
2003-08-26,1464.31
2003-08-27,1457.6
2003-08-28,1473.34
2003-08-29,1473.49
2003-09-02,1451.2
2003-09-03,1450.53
2003-09-04,1459.57
2003-09-05,1482.01
2003-09-08,1478.84
2003-09-09,1480.89
2003-09-10,1496.15
2003-09-11,1486.73
2003-09-12,1495.11
2003-09-15,1497.43
2003-09-16,1489.21
2003-09-17,1507.23
2003-09-18,1508.87
2003-09-19,1514.18
2003-09-22,1501.56
2003-09-23,1508.07
2003-09-24,1521.26
2003-09-25,1527.63
2003-09-26,1538.06
2003-09-29,1529.2
2003-09-30,1551.48
2003-10-01,1551.22
2003-10-02,1541.05
2003-10-03,1511.49
2003-10-06,1519.98
2003-10-07,1504.74
2003-10-08,1503.47
2003-10-09,1494.61
2003-10-10,1502.37
2003-10-13,1502.37
2003-10-14,1488.74
2003-10-15,1481.89
2003-10-16,1476.56
2003-10-17,1486.69
2003-10-20,1490.96
2003-10-21,1492.18
2003-10-22,1505.57
2003-10-23,1499.8
2003-10-24,1515.74
2003-10-27,1509.88
2003-10-28,1520.12
2003-10-29,1507.7
2003-10-30,1500.47
2003-10-31,1508.11
2003-11-03,1501.03
2003-11-04,1509.82
2003-11-05,1502.06
2003-11-06,1492.01
2003-11-07,1488.08
2003-11-10,1486.59
2003-11-11,1486.59
2003-11-12,1496.16
2003-11-13,1517.28
2003-11-14,1525.98
2003-11-17,1531.8
2003-11-18,1535.32
2003-11-19,1524.66
2003-11-20,1535.82
2003-11-21,1538.3
2003-11-24,1527.18
2003-11-25,1533.21
2003-11-26,1526.36
2003-11-28,1515.1
2003-12-01,1507.82
2003-12-02,1510.31
2003-12-03,1504.49
2003-12-04,1511.03
2003-12-05,1533.57
2003-12-08,1523.34
2003-12-09,1513.4
2003-12-10,1518.39
2003-12-11,1528.32
2003-12-12,1529.3
2003-12-15,1526.89
2003-12-16,1532.87
2003-12-17,1541.04
2003-12-18,1551.99
2003-12-19,1551.87
2003-12-22,1548.38
2003-12-23,1534.85
2003-12-24,1544.56
2003-12-26,1552.43
2003-12-29,1539.97
2003-12-30,1532.35
2003-12-31,1533.77
2004-01-02,1517.29
2004-01-05,1517.52
2004-01-06,1532.04
2004-01-07,1536.82
2004-01-08,1536.72
2004-01-09,1559.5
2004-01-12,1560.64
2004-01-13,1567.1
2004-01-14,1576.36
2004-01-15,1579.95
2004-01-16,1575.88
2004-01-20,1569.25
2004-01-21,1571.89
2004-01-22,1582.88
2004-01-23,1567.31
2004-01-26,1557.35
2004-01-27,1565.42
2004-01-28,1549.38
2004-01-29,1551.61
2004-01-30,1560.85
2004-02-02,1558
2004-02-03,1564.95
2004-02-04,1563.47
2004-02-05,1557.18
2004-02-06,1570.56
2004-02-09,1574.03
2004-02-10,1568.45
2004-02-11,1580.24
2004-02-12,1573.27
2004-02-13,1577.22
2004-02-17,1578.31
2004-02-18,1579.43
2004-02-19,1580.06
2004-02-20,1571.78
2004-02-23,1579.79
2004-02-24,1583.21
2004-02-25,1584.67
2004-02-26,1580.02
2004-02-27,1592.12
2004-03-01,1591.67
2004-03-02,1583.42
2004-03-03,1581.29
2004-03-04,1586.61
2004-03-05,1616.24
2004-03-08,1623.88
2004-03-09,1633.35
2004-03-10,1631.85
2004-03-11,1630.62
2004-03-12,1627.29
2004-03-15,1627.74
2004-03-16,1640.96
2004-03-17,1641.76
2004-03-18,1632.51
2004-03-19,1626.37
2004-03-22,1637.19
2004-03-23,1638.62
2004-03-24,1639.04
2004-03-25,1633.8
2004-03-26,1617.2
2004-03-29,1609.6
2004-03-30,1607.32
2004-03-31,1615.98
2004-04-01,1608.27
2004-04-02,1574.34
2004-04-05,1562.2
2004-04-06,1568.29
2004-04-07,1568.65
2004-04-08,1564.49
2004-04-12,1560.9
2004-04-13,1544.95
2004-04-14,1539.86
2004-04-15,1534.77
2004-04-16,1541.1
2004-04-19,1538.4
2004-04-20,1532.99
2004-04-21,1533.04
2004-04-22,1541.19
2004-04-23,1529.97
2004-04-26,1534.75
2004-04-27,1538.6
2004-04-28,1529.16
2004-04-29,1519.63
2004-04-30,1525.62
2004-05-03,1526.92
2004-05-04,1519.86
2004-05-05,1516.19
2004-05-06,1511.08
2004-05-07,1491.27
2004-05-10,1489.72
2004-05-11,1492.35
2004-05-12,1487.77
2004-05-13,1479.81
2004-05-14,1489.13
2004-05-17,1502.36
2004-05-18,1499
2004-05-19,1490.94
2004-05-20,1502.17
2004-05-21,1496.66
2004-05-24,1501.32
2004-05-25,1504.49
2004-05-26,1510.94
2004-05-27,1523.26
2004-05-28,1517.32
2004-05-31,1517.32
2004-06-01,1508.97
2004-06-02,1505.34
2004-06-03,1507.52
2004-06-04,1498.73
2004-06-07,1500.99
2004-06-08,1501.69
2004-06-09,1496.2
2004-06-10,1499.63
2004-06-14,1488.95
2004-06-15,1516.9
2004-06-16,1510.2
2004-06-17,1518.07
2004-06-18,1515.16
2004-06-21,1517.54
2004-06-22,1515.43
2004-06-23,1517.19
2004-06-24,1526.17
2004-06-25,1526.22
2004-06-28,1513.23
2004-06-29,1520.4
2004-06-30,1531.73
2004-07-01,1538.07
2004-07-02,1553.41
2004-07-06,1551.69
2004-07-07,1552.1
2004-07-08,1552.44
2004-07-09,1553.44
2004-07-12,1557.22
2004-07-13,1552.13
2004-07-14,1552.44
2004-07-15,1552.84
2004-07-16,1571.28
2004-07-19,1572.13
2004-07-20,1559.34
2004-07-21,1554.66
2004-07-22,1557.96
2004-07-23,1562.64
2004-07-26,1557.5
2004-07-27,1538.82
2004-07-28,1540.01
2004-07-29,1542.12
2004-07-30,1558.26
2004-08-02,1561.19
2004-08-03,1566.09
2004-08-04,1565.63
2004-08-05,1569.51
2004-08-06,1594.04
2004-08-09,1592.11
2004-08-10,1587.49
2004-08-11,1589.19
2004-08-12,1592.04
2004-08-13,1599.64
2004-08-16,1592.7
2004-08-17,1600.21
2004-08-18,1597.35
2004-08-19,1599.29
2004-08-20,1597.68
2004-08-23,1590.37
2004-08-24,1590.54
2004-08-25,1594.19
2004-08-26,1599.86
2004-08-27,1600.59
2004-08-30,1606.6
2004-08-31,1616.49
2004-09-01,1617.36
2004-09-02,1607.66
2004-09-03,1592.89
2004-09-07,1602.06
2004-09-08,1614.66
2004-09-09,1609.21
2004-09-10,1612.56
2004-09-13,1617.93
2004-09-14,1620.9
2004-09-15,1615.58
2004-09-16,1632.38
2004-09-17,1624.21
2004-09-20,1635.38
2004-09-21,1640.69
2004-09-22,1652.14
2004-09-23,1646.13
2004-09-24,1646.49
2004-09-27,1652.14
2004-09-28,1648.23
2004-09-29,1635.97
2004-09-30,1630.02
2004-10-01,1619.06
2004-10-04,1622.5
2004-10-05,1622.9
2004-10-06,1615.38
2004-10-07,1611.02
2004-10-08,1628.82
2004-10-11,1628.82
2004-10-12,1634.03
2004-10-13,1637.42
2004-10-14,1647.16
2004-10-15,1641.71
2004-10-18,1643.29
2004-10-19,1646.99
2004-10-20,1655.49
2004-10-21,1656.87
2004-10-22,1658.74
2004-10-25,1661.45
2004-10-26,1659.21
2004-10-27,1643.73
2004-10-28,1644.81
2004-10-29,1654.57
2004-11-01,1644.52
2004-11-02,1646.28
2004-11-03,1648.62
2004-11-04,1650.67
2004-11-05,1632.18
2004-11-08,1628.4
2004-11-09,1627.96
2004-11-10,1621.67
2004-11-11,1621.67
2004-11-12,1633.49
2004-11-15,1636.32
2004-11-16,1635.3
2004-11-17,1646.44
2004-11-18,1652.34
2004-11-19,1639.68
2004-11-22,1648.79
2004-11-23,1647.8
2004-11-24,1646.82
2004-11-26,1639.54
2004-11-29,1623.71
2004-11-30,1618.28
2004-12-01,1615.48
2004-12-02,1611.53
2004-12-03,1631.99
2004-12-06,1638.27
2004-12-07,1641.2
2004-12-08,1661.12
2004-12-09,1654.28
2004-12-10,1655.71
2004-12-13,1658.67
2004-12-14,1663.74
2004-12-15,1675.65
2004-12-16,1655.41
2004-12-17,1651.96
2004-12-20,1654.39
2004-12-21,1660.18
2004-12-22,1654.27
2004-12-23,1651.25
2004-12-27,1638.75
2004-12-28,1639.52
2004-12-29,1635.23
2004-12-30,1645.38
2004-12-31,1655.61
2005-01-03,1657.03
2005-01-04,1646.5
2005-01-05,1650.9
2005-01-06,1651.19
2005-01-07,1651.37
2005-01-10,1655.25
2005-01-11,1663.51
2005-01-12,1665.9
2005-01-13,1676.35
2005-01-14,1673.21
2005-01-18,1681.15
2005-01-19,1683.37
2005-01-20,1686.67
2005-01-21,1689.39
2005-01-24,1695.83
2005-01-25,1684.03
2005-01-26,1684.38
2005-01-27,1683.34
2005-01-28,1694.99
2005-01-31,1698.77
2005-02-01,1698.36
2005-02-02,1699.59
2005-02-03,1699.09
2005-02-04,1716.81
2005-02-07,1726.17
2005-02-08,1731.49
2005-02-09,1738.84
2005-02-10,1719.94
2005-02-11,1716.36
2005-02-14,1723.29
2005-02-15,1717.54
2005-02-16,1709.12
2005-02-17,1701.74
2005-02-18,1688.39
2005-02-22,1683.58
2005-02-23,1687.01
2005-02-24,1686.03
2005-02-25,1689.25
2005-02-28,1676.82
2005-03-01,1674.48
2005-03-02,1671.8
2005-03-03,1671.31
2005-03-04,1687.22
2005-03-07,1693.18
2005-03-08,1679.65
2005-03-09,1654.8
2005-03-10,1664.89
2005-03-11,1653.66
2005-03-14,1658.17
2005-03-15,1653.75
2005-03-16,1656.91
2005-03-17,1663.54
2005-03-18,1656.36
2005-03-21,1653.78
2005-03-22,1641.4
2005-03-23,1643.71
2005-03-24,1647.27
2005-03-28,1642.52
2005-03-29,1647.65
2005-03-30,1655.43
2005-03-31,1665.36
2005-04-01,1671.55
2005-04-04,1671.89
2005-04-05,1668.97
2005-04-06,1671.76
2005-04-07,1664.78
2005-04-08,1665.24
2005-04-11,1673.24
2005-04-12,1687.91
2005-04-13,1684.37
2005-04-14,1682.56
2005-04-15,1699
2005-04-18,1705.27
2005-04-19,1714.21
2005-04-20,1711.46
2005-04-21,1698.27
2005-04-22,1707.8
2005-04-25,1712.35
2005-04-26,1710.28
2005-04-27,1714.3
2005-04-28,1724.43
2005-04-29,1722.2
2005-05-02,1722.85
2005-05-03,1722.66
2005-05-04,1718.61
2005-05-05,1721.5
2005-05-06,1708.28
2005-05-09,1710.09
2005-05-10,1719.02
2005-05-11,1723.84
2005-05-12,1727.74
2005-05-13,1735.91
2005-05-16,1735.93
2005-05-17,1738.42
2005-05-18,1747.05
2005-05-19,1742.83
2005-05-20,1742.74
2005-05-23,1754.31
2005-05-24,1759.12
2005-05-25,1751.13
2005-05-26,1750.04
2005-05-27,1750.47
2005-05-31,1767.74
2005-06-01,1784.38
2005-06-02,1790.63
2005-06-03,1777.15
2005-06-06,1783.17
2005-06-07,1793.98
2005-06-08,1788.25
2005-06-09,1784.29
2005-06-10,1769.41
2005-06-13,1761.24
2005-06-14,1751.17
2005-06-15,1752.89
2005-06-16,1762.36
2005-06-17,1762.63
2005-06-20,1759.25
2005-06-21,1770.27
2005-06-22,1788.12
2005-06-23,1786.83
2005-06-24,1795.5
2005-06-27,1800.91
2005-06-28,1789.5
2005-06-29,1784.93
2005-06-30,1794.46
2005-07-01,1777.45
2005-07-05,1765.94
2005-07-06,1772.73
2005-07-07,1778.24
2005-07-08,1766.39
2005-07-11,1770.99
2005-07-12,1763.24
2005-07-13,1760.27
2005-07-14,1757.11
2005-07-15,1759.56
2005-07-18,1749.54
2005-07-19,1755.37
2005-07-20,1762.69
2005-07-21,1742.02
2005-07-22,1752.59
2005-07-25,1749.2
2005-07-26,1750.63
2005-07-27,1747.71
2005-07-28,1761.67
2005-07-29,1747.39
2005-08-01,1741.17
2005-08-02,1736.55
2005-08-03,1744.04
2005-08-04,1740.49
2005-08-05,1729.12
2005-08-08,1726.48
2005-08-09,1730.67
2005-08-10,1730.53
2005-08-11,1741.1
2005-08-12,1757.57
2005-08-15,1752.49
2005-08-16,1760.74
2005-08-17,1752.11
2005-08-18,1762.41
2005-08-19,1762.95
2005-08-22,1763.05
2005-08-23,1765.61
2005-08-24,1769.15
2005-08-25,1775.66
2005-08-26,1771.55
2005-08-29,1775.78
2005-08-30,1788.22
2005-08-31,1799.09
2005-09-01,1795.95
2005-09-02,1793.36
2005-09-06,1784.65
2005-09-07,1771.96
2005-09-08,1772.32
2005-09-09,1776.57
2005-09-12,1769.05
2005-09-13,1774.02
2005-09-14,1768.65
2005-09-15,1757.92
2005-09-16,1749.61
2005-09-19,1751.9
2005-09-20,1755.64
2005-09-21,1766.14
2005-09-22,1768.35
2005-09-23,1757.34
2005-09-26,1749.79
2005-09-27,1748.61
2005-09-28,1758.58
2005-09-29,1752.94
2005-09-30,1747.28
2005-10-03,1737.43
2005-10-04,1740.37
2005-10-05,1744.45
2005-10-06,1743.69
2005-10-07,1745.9
2005-10-10,1745.9
2005-10-11,1743.04
2005-10-12,1730.9
2005-10-13,1722.92
2005-10-14,1721.63
2005-10-17,1722.03
2005-10-18,1723.27
2005-10-19,1725.36
2005-10-20,1726.6
2005-10-21,1739.53
2005-10-24,1730.48
2005-10-25,1720.54
2005-10-26,1705.65
2005-10-27,1711.39
2005-10-28,1711.36
2005-10-31,1714.42
2005-11-01,1711.89
2005-11-02,1705.35
2005-11-03,1697
2005-11-04,1694
2005-11-07,1698.88
2005-11-08,1711.51
2005-11-09,1700.05
2005-11-10,1714.55
2005-11-11,1714.55
2005-11-14,1705.87
2005-11-15,1715.66
2005-11-16,1728.19
2005-11-17,1733.29
2005-11-18,1724.82
2005-11-21,1731.4
2005-11-22,1733.69
2005-11-23,1724.27
2005-11-25,1733.2
2005-11-28,1740.83
2005-11-29,1727.51
2005-11-30,1725.25
2005-12-01,1721.9
2005-12-02,1723.18
2005-12-05,1716.64
2005-12-06,1730.31
2005-12-07,1725.94
2005-12-08,1735.78
2005-12-09,1723.3
2005-12-12,1722.89
2005-12-13,1724.8
2005-12-14,1740.85
2005-12-15,1738.08
2005-12-16,1742.96
2005-12-19,1744.87
2005-12-20,1742.09
2005-12-21,1739.41
2005-12-22,1750.17
2005-12-23,1762.38
2005-12-27,1771.7
2005-12-28,1765.86
2005-12-29,1767.59
2005-12-30,1765.01
2006-01-03,1766.67
2006-01-04,1768.58
2006-01-05,1768.68
2006-01-06,1764.85
2006-01-09,1766
2006-01-10,1757.3
2006-01-11,1752.13
2006-01-12,1762.05
2006-01-13,1774.85
2006-01-17,1778.78
2006-01-18,1777.15
2006-01-19,1771.91
2006-01-20,1775.52
2006-01-23,1776.74
2006-01-24,1770.38
2006-01-25,1754.3
2006-01-26,1745.71
2006-01-27,1749.93
2006-01-30,1746.09
2006-01-31,1749.76
2006-02-01,1745.02
2006-02-02,1747.1
2006-02-03,1756.87
2006-02-06,1758.8
2006-02-07,1752.65
2006-02-08,1747.69
2006-02-09,1753.32
2006-02-10,1747.16
2006-02-13,1746.83
2006-02-14,1741.85
2006-02-15,1744.98
2006-02-16,1746.63
2006-02-17,1758.59
2006-02-21,1756.5
2006-02-22,1763.69
2006-02-23,1758.66
2006-02-24,1758.42
2006-02-27,1753.9
2006-02-28,1763.18
2006-03-01,1753.48
2006-03-02,1743.64
2006-03-03,1734.9
2006-03-06,1724.35
2006-03-07,1724.84
2006-03-08,1724.12
2006-03-09,1725.33
2006-03-10,1721.67
2006-03-13,1718.47
2006-03-14,1731.14
2006-03-15,1723.86
2006-03-16,1736.97
2006-03-17,1732.12
2006-03-20,1736.59
2006-03-21,1727.17
2006-03-22,1730.09
2006-03-23,1725.23
2006-03-24,1736.56
2006-03-27,1731.66
2006-03-28,1718.95
2006-03-29,1711.56
2006-03-30,1703.26
2006-03-31,1702.93
2006-04-03,1701.67
2006-04-04,1701.14
2006-04-05,1705.5
2006-04-06,1694.8
2006-04-07,1682.41
2006-04-10,1683.35
2006-04-11,1689.15
2006-04-12,1681.27
2006-04-13,1671.53
2006-04-17,1677.53
2006-04-18,1681.68
2006-04-19,1671.37
2006-04-20,1671.23
2006-04-21,1677.69
2006-04-24,1684.54
2006-04-25,1669.86
2006-04-26,1665.41
2006-04-27,1666.89
2006-04-28,1670.08
2006-05-01,1659.84
2006-05-02,1664.18
2006-05-03,1657.96
2006-05-04,1658.56
2006-05-05,1666.05
2006-05-08,1667.34
2006-05-09,1666.47
2006-05-10,1667.56
2006-05-11,1661.84
2006-05-12,1651.33
2006-05-15,1657.77
2006-05-16,1666.58
2006-05-17,1657.93
2006-05-18,1673.78
2006-05-19,1679.92
2006-05-22,1681.61
2006-05-23,1678.04
2006-05-24,1682.2
2006-05-25,1675.7
2006-05-26,1678.5
2006-05-30,1674.49
2006-05-31,1669.67
2006-06-01,1671.28
2006-06-02,1691.66
2006-06-05,1689.78
2006-06-06,1694.29
2006-06-07,1691.73
2006-06-08,1698.1
2006-06-09,1702.17
2006-06-12,1702.93
2006-06-13,1707.3
2006-06-14,1693.32
2006-06-15,1685.09
2006-06-16,1679.36
2006-06-19,1677.62
2006-06-20,1676.17
2006-06-21,1676.56
2006-06-22,1670.2
2006-06-23,1665.29
2006-06-26,1663.76
2006-06-27,1669.62
2006-06-28,1662.98
2006-06-29,1669.31
2006-06-30,1682.18
2006-07-03,1680.55
2006-07-05,1668.53
2006-07-06,1676.16
2006-07-07,1685.83
2006-07-10,1687.41
2006-07-11,1692.5
2006-07-12,1693.75
2006-07-13,1697.34
2006-07-14,1698.02
2006-07-17,1699.36
2006-07-18,1688.92
2006-07-19,1701.12
2006-07-20,1706.39
2006-07-21,1703.32
2006-07-24,1704
2006-07-25,1700.06
2006-07-26,1704.93
2006-07-27,1703.9
2006-07-28,1713.35
2006-07-31,1714.09
2006-08-01,1714.51
2006-08-02,1718.55
2006-08-03,1721.48
2006-08-04,1730.8
2006-08-07,1729.15
2006-08-08,1727.29
2006-08-09,1724.38
2006-08-10,1722.35
2006-08-11,1716.74
2006-08-14,1712.61
2006-08-15,1725.4
2006-08-16,1735.2
2006-08-17,1735.95
2006-08-18,1741.26
2006-08-21,1744.36
2006-08-22,1746.28
2006-08-23,1746.45
2006-08-24,1748.68
2006-08-25,1750.93
2006-08-28,1751.21
2006-08-29,1752.87
2006-08-30,1755.62
2006-08-31,1762.06
2006-09-01,1763.38
2006-09-05,1754.27
2006-09-06,1750.81
2006-09-07,1753.3
2006-09-08,1757.11
2006-09-11,1753.06
2006-09-12,1759.74
2006-09-13,1761.25
2006-09-14,1757.65
2006-09-15,1757.22
2006-09-18,1755.32
2006-09-19,1768.68
2006-09-20,1770.96
2006-09-21,1784.3
2006-09-22,1793.31
2006-09-25,1801.94
2006-09-26,1798.74
2006-09-27,1796.4
2006-09-28,1790.86
2006-09-29,1791.2
2006-10-02,1792.92
2006-10-03,1794.21
2006-10-04,1801.85
2006-10-05,1793.91
2006-10-06,1778.34
2006-10-09,1778.34
2006-10-10,1770.62
2006-10-11,1764.3
2006-10-12,1765.33
2006-10-13,1760.6
2006-10-16,1764.6
2006-10-17,1766.71
2006-10-18,1769.61
2006-10-19,1766.78
2006-10-20,1767.54
2006-10-23,1760.21
2006-10-24,1760.81
2006-10-25,1770.13
2006-10-26,1780.97
2006-10-27,1789.36
2006-10-30,1791.41
2006-10-31,1804.57
2006-11-01,1812.71
2006-11-02,1806.59
2006-11-03,1787.38
2006-11-06,1790.08
2006-11-07,1798.28
2006-11-08,1803.94
2006-11-09,1804.19
2006-11-10,1811.51
2006-11-13,1809.56
2006-11-14,1817.78
2006-11-15,1809.91
2006-11-16,1802.92
2006-11-17,1811.73
2006-11-20,1814.51
2006-11-21,1818.28
2006-11-22,1819.8
2006-11-24,1824.07
2006-11-27,1827.29
2006-11-28,1832.07
2006-11-29,1829.24
2006-11-30,1840.87
2006-12-01,1845.28
2006-12-04,1845.66
2006-12-05,1843.21
2006-12-06,1836.91
2006-12-07,1835.66
2006-12-08,1823.93
2006-12-11,1831.14
2006-12-12,1835.95
2006-12-13,1820.12
2006-12-14,1816.48
2006-12-15,1816.48
2006-12-18,1817.59
2006-12-19,1815.59
2006-12-20,1815.7
2006-12-21,1823.42
2006-12-22,1810.26
2006-12-26,1816.18
2006-12-27,1807.43
2006-12-28,1801.43
2006-12-29,1801.43
2007-01-02,1806.21
2007-01-03,1810.42
2007-01-04,1818.83
2007-01-05,1815
2007-01-08,1815.15
2007-01-09,1815.45
2007-01-10,1810.18
2007-01-11,1800.01
2007-01-12,1793.22
2007-01-16,1797.37
2007-01-17,1790.62
2007-01-18,1797.47
2007-01-19,1794.81
2007-01-22,1798.41
2007-01-23,1789.49
2007-01-24,1788.14
2007-01-25,1777.99
2007-01-26,1775.37
2007-01-29,1773.49
2007-01-30,1775.85
2007-01-31,1787.07
2007-02-01,1785.29
2007-02-02,1786.83
2007-02-05,1791.14
2007-02-06,1799.15
2007-02-07,1802.67
2007-02-08,1805.1
2007-02-09,1794.73
2007-02-12,1792.23
2007-02-13,1790.08
2007-02-14,1804.97
2007-02-15,1809.52
2007-02-16,1812.56
2007-02-20,1815.95
2007-02-21,1813.77
2007-02-22,1806.75
2007-02-23,1815.95
2007-02-26,1826.11
2007-02-27,1846.72
2007-02-28,1839.69
2007-03-01,1838.09
2007-03-02,1843.94
2007-03-05,1844.74
2007-03-06,1844.02
2007-03-07,1849.02
2007-03-08,1847.08
2007-03-09,1832.87
2007-03-12,1839.5
2007-03-13,1848
2007-03-14,1842.09
2007-03-15,1841.93
2007-03-16,1841.02
2007-03-19,1837.13
2007-03-20,1840.45
2007-03-21,1844.74
2007-03-22,1829.56
2007-03-23,1826.02
2007-03-26,1829.68
2007-03-27,1825.53
2007-03-28,1822.72
2007-03-29,1822.62
2007-03-30,1819.77
2007-04-02,1821.12
2007-04-03,1818.64
2007-04-04,1820.19
2007-04-05,1816.17
2007-04-09,1806.51
2007-04-10,1809.78
2007-04-11,1808.25
2007-04-12,1809.2
2007-04-13,1805.78
2007-04-16,1812.69
2007-04-17,1821.76
2007-04-18,1827.74
2007-04-19,1825.2
2007-04-20,1824.32
2007-04-23,1828.61
2007-04-24,1833.34
2007-04-25,1829.11
2007-04-26,1821.98
2007-04-27,1819.21
2007-04-30,1833.87
2007-05-01,1833.82
2007-05-02,1833.79
2007-05-03,1832.198
2007-05-04,1839.239
2007-05-07,1841.733
2007-05-08,1840.621
2007-05-09,1830.47
2007-05-10,1833.99
2007-05-11,1829.86
2007-05-14,1827.87
2007-05-15,1824.13
2007-05-16,1825.59
2007-05-17,1817.78
2007-05-18,1809.19
2007-05-21,1813
2007-05-22,1805.38
2007-05-23,1799.97
2007-05-24,1801.05
2007-05-25,1800.64
2007-05-29,1799.4
2007-05-30,1800.29
2007-05-31,1800.26
2007-06-01,1789.94
2007-06-04,1797.43
2007-06-05,1789.11
2007-06-06,1787.46
2007-06-07,1764.86
2007-06-08,1761.24
2007-06-11,1758.71
2007-06-12,1738.08
2007-06-13,1750.74
2007-06-14,1747.39
2007-06-15,1754.87
2007-06-18,1758.57
2007-06-19,1768.86
